,Open1,Open2,Open3,Open4,Open5,High1,High2,High3,High4,High5,Low1,Low2,Low3,Low4,Low5,Close1,Close2,Close3,Close4,Close5,Adj Close1,Adj Close2,Adj Close3,Adj Close4,Adj Close5,Volume1,Volume2,Volume3,Volume4,Volume5,Positive1,Positive2,Positive3,Positive4,Positive5,Neutral1,Neutral2,Neutral3,Neutral4,Neutral5,Negative1,Negative2,Negative3,Negative4,Negative5,High,Low,Close
131,95.360001,93.760002,95.440002,96.269997,94.139999,95.889999,95.550003,95.949997,96.800003,95.989998,94.860001,93.519997,94.760002,93.919998,94.099998,95.220001,95.040001,95.389999,95.349998,95.970001,89.625221,89.455788,89.785233,89.747581,90.331161,34018000,39686000,36436000,65222000,56468000,10,8,5,13,17,14,78,7,5,23,3,1,6,5,6,96.889999,95.650002,96.449997
132,95.860001,95.360001,93.760002,95.440002,96.269997,96.889999,95.889999,95.550003,95.949997,96.800003,95.650002,94.860001,93.519997,94.760002,93.919998,96.449997,95.220001,95.040001,95.389999,95.349998,90.782951,89.625221,89.455788,89.785233,89.747581,42810000,34018000,39686000,36436000,65222000,12,10,8,5,13,13,14,78,7,5,4,3,1,6,5,96.849998,95.029999,95.32
133,96.800003,95.860001,95.360001,93.760002,95.440002,96.849998,96.889999,95.889999,95.550003,95.949997,95.029999,95.650002,94.860001,93.519997,94.760002,95.32,96.449997,95.220001,95.040001,95.389999,89.719353,90.782951,89.625221,89.455788,89.785233,45477900,42810000,34018000,39686000,36436000,8,12,10,8,5,18,13,14,78,7,5,4,3,1,6,97.099998,94.739998,94.779999
134,96.970001,96.800003,95.860001,95.360001,93.760002,97.099998,96.849998,96.889999,95.889999,95.550003,94.739998,95.029999,95.650002,94.860001,93.519997,94.779999,95.32,96.449997,95.220001,95.040001,89.211075,89.719353,90.782951,89.625221,89.455788,53396300,45477900,42810000,34018000,39686000,14,8,12,10,8,22,18,13,14,78,5,5,4,3,1,95.279999,92.57,93.089996
135,95.029999,96.970001,96.800003,95.860001,95.360001,95.279999,97.099998,96.849998,96.889999,95.889999,92.57,94.739998,95.029999,95.650002,94.860001,93.089996,94.779999,95.32,96.449997,95.220001,87.620369,89.211075,89.719353,90.782951,89.625221,57298000,53396300,45477900,42810000,34018000,14,14,8,12,10,35,22,18,13,14,5,5,5,4,3,94.739998,93.019997,94.43
136,93.620003,95.029999,96.970001,96.800003,95.860001,94.739998,95.279999,97.099998,96.849998,96.889999,93.019997,92.57,94.739998,95.029999,95.650002,94.43,93.089996,94.779999,95.32,96.449997,88.881645,87.620369,89.211075,89.719353,90.782951,49988000,57298000,53396300,45477900,42810000,5,14,14,8,12,13,35,22,18,13,0,5,5,5,4,95.0,93.720001,93.940002
137,94.989998,93.620003,95.029999,96.970001,96.800003,95.0,94.739998,95.279999,97.099998,96.849998,93.720001,93.019997,92.57,94.739998,95.029999,93.940002,94.43,93.089996,94.779999,95.32,88.420441,88.881645,87.620369,89.211075,89.719353,39079000,49988000,57298000,53396300,45477900,15,5,14,14,8,25,13,35,22,18,0,0,5,5,5,94.889999,94.120003,94.720001
138,94.68,94.989998,93.620003,95.029999,96.970001,94.889999,95.0,94.739998,95.279999,97.099998,94.120003,93.720001,93.019997,92.57,94.739998,94.720001,93.940002,94.43,93.089996,94.779999,89.15461,88.420441,88.881645,87.620369,89.211075,55197000,39079000,49988000,57298000,53396300,23,15,5,14,14,36,25,13,35,22,9,0,0,5,5,97.879997,95.169998,97.190002
139,95.419998,94.68,94.989998,93.620003,95.029999,97.879997,94.889999,95.0,94.739998,95.279999,95.169998,94.120003,93.720001,93.019997,92.57,97.190002,94.720001,93.940002,94.43,93.089996,91.479477,89.15461,88.420441,88.881645,87.620369,92918000,55197000,39079000,49988000,57298000,34,23,15,5,14,30,36,25,13,35,7,9,0,0,5,97.32,96.419998,97.029999
140,97.040001,95.419998,94.68,94.989998,93.620003,97.32,97.879997,94.889999,95.0,94.739998,96.419998,95.169998,94.120003,93.720001,93.019997,97.029999,97.190002,94.720001,93.940002,94.43,91.328888,91.479477,89.15461,88.420441,88.881645,45729000,92918000,55197000,39079000,49988000,13,34,23,15,5,29,30,36,25,13,6,7,9,0,0,97.839996,96.639999,97.669998
141,96.849998,97.040001,95.419998,94.68,94.989998,97.839996,97.32,97.879997,94.889999,95.0,96.639999,96.419998,95.169998,94.120003,93.720001,97.669998,97.029999,97.190002,94.720001,93.940002,91.931259,91.328888,91.479477,89.15461,88.420441,43469000,45729000,92918000,55197000,39079000,18,13,34,23,15,15,29,30,36,25,6,6,7,9,0,99.239998,97.550003,99.019997
142,97.82,96.849998,97.040001,95.419998,94.68,99.239998,97.839996,97.32,97.879997,94.889999,97.550003,96.639999,96.419998,95.169998,94.120003,99.019997,97.669998,97.029999,97.190002,94.720001,93.201942,91.931259,91.328888,91.479477,89.15461,55318000,43469000,45729000,92918000,55197000,4,18,13,34,23,14,15,29,30,36,1,6,6,7,9,99.440002,98.25,98.379997
143,99.330002,97.82,96.849998,97.040001,95.419998,99.440002,99.239998,97.839996,97.32,97.879997,98.25,97.550003,96.639999,96.419998,95.169998,98.379997,99.019997,97.669998,97.029999,97.190002,92.599541,93.201942,91.931259,91.328888,91.479477,43143000,55318000,43469000,45729000,92918000,6,4,18,13,34,9,14,15,29,30,1,1,6,6,7,98.699997,97.669998,98.150002
144,98.440002,99.330002,97.82,96.849998,97.040001,98.699997,99.440002,99.239998,97.839996,97.32,97.669998,98.25,97.550003,96.639999,96.419998,98.150002,98.379997,99.019997,97.669998,97.029999,92.383072,92.599541,93.201942,91.931259,91.328888,33010000,43143000,55318000,43469000,45729000,2,6,4,18,13,56,9,14,15,29,0,1,1,6,6,97.449997,95.330002,95.599998
145,97.160004,98.440002,99.330002,97.82,96.849998,97.449997,98.699997,99.440002,99.239998,97.839996,95.330002,97.669998,98.25,97.550003,96.639999,95.599998,98.150002,98.379997,99.019997,97.669998,89.982887,92.383072,92.599541,93.201942,91.931259,56843000,33010000,43143000,55318000,43469000,10,2,6,4,18,18,56,9,14,15,5,0,1,1,6,96.620003,94.809998,96.129997
146,94.900002,97.160004,98.440002,99.330002,97.82,96.620003,97.449997,98.699997,99.440002,99.239998,94.809998,95.330002,97.669998,98.25,97.550003,96.129997,95.599998,98.150002,98.379997,99.019997,90.481758,89.982887,92.383072,92.599541,93.201942,48511000,56843000,33010000,43143000,55318000,5,10,2,6,4,29,18,56,9,14,4,5,0,1,1,96.580002,95.169998,95.589996
147,96.370003,94.900002,97.160004,98.440002,99.330002,96.580002,96.620003,97.449997,98.699997,99.440002,95.169998,94.809998,95.330002,97.669998,98.25,95.589996,96.129997,95.599998,98.150002,98.379997,89.973488,90.481758,89.982887,92.383072,92.599541,39958000,48511000,56843000,33010000,43143000,3,5,10,2,6,8,29,18,56,9,3,4,5,0,1,95.68,94.360001,95.120003
148,95.360001,96.370003,94.900002,97.160004,98.440002,95.68,96.580002,96.620003,97.449997,98.699997,94.360001,95.169998,94.809998,95.330002,97.669998,95.120003,95.589996,96.129997,95.599998,98.150002,89.531097,89.973488,90.481758,89.982887,92.383072,55933000,39958000,48511000,56843000,33010000,0,3,5,10,2,0,8,29,18,56,0,3,4,5,0,95.480003,94.709999,94.959999
149,94.75,95.360001,96.370003,94.900002,97.160004,95.480003,95.68,96.580002,96.620003,97.449997,94.709999,94.360001,95.169998,94.809998,95.330002,94.959999,95.120003,95.589996,96.129997,95.599998,89.380486,89.531097,89.973488,90.481758,89.982887,38558000,55933000,39958000,48511000,56843000,0,0,3,5,10,0,0,8,29,18,0,0,3,4,5,95.949997,94.099998,94.480003
150,94.93,94.75,95.360001,96.370003,94.900002,95.949997,95.480003,95.68,96.580002,96.620003,94.099998,94.709999,94.360001,95.169998,94.809998,94.480003,94.959999,95.120003,95.589996,96.129997,89.37104,89.380486,89.531097,89.973488,90.481758,46711000,38558000,55933000,39958000,48511000,1,0,0,3,5,1,0,0,8,29,1,0,0,3,4,94.82,93.279999,94.739998
151,94.260002,94.93,94.75,95.360001,96.370003,94.82,95.949997,95.480003,95.68,96.580002,93.279999,94.099998,94.709999,94.360001,95.169998,94.739998,94.480003,94.959999,95.120003,95.589996,89.616989,89.37104,89.380486,89.531097,89.973488,41865000,46711000,38558000,55933000,39958000,4,1,0,0,3,5,1,0,0,8,2,1,0,0,3,96.080002,94.839996,95.989998
152,95.269997,94.260002,94.93,94.75,95.360001,96.080002,94.82,95.949997,95.480003,95.68,94.839996,93.279999,94.099998,94.709999,94.360001,95.989998,94.739998,94.480003,94.959999,95.120003,90.79937,89.616989,89.37104,89.380486,89.531097,36585000,41865000,46711000,38558000,55933000,2,4,1,0,0,4,5,1,0,0,0,2,1,0,0,96.879997,95.610001,95.970001
153,96.040001,95.269997,94.260002,94.93,94.75,96.879997,96.080002,94.82,95.949997,95.480003,95.610001,94.839996,93.279999,94.099998,94.709999,95.970001,95.989998,94.739998,94.480003,94.959999,90.780479,90.79937,89.616989,89.37104,89.380486,33795000,36585000,41865000,46711000,38558000,4,2,4,1,0,6,4,5,1,0,1,0,2,1,0,97.239998,96.040001,97.239998
154,96.150002,96.040001,95.269997,94.260002,94.93,97.239998,96.879997,96.080002,94.82,95.949997,96.040001,95.610001,94.839996,93.279999,94.099998,97.239998,95.970001,95.989998,94.739998,94.480003,91.981789,90.780479,90.79937,89.616989,89.37104,31916000,33795000,36585000,41865000,46711000,5,4,2,4,1,11,6,4,5,1,1,1,0,2,1,97.57,96.800003,97.5
155,97.330002,96.150002,96.040001,95.269997,94.260002,97.57,97.239998,96.879997,96.080002,94.82,96.800003,96.040001,95.610001,94.839996,93.279999,97.5,97.239998,95.970001,95.989998,94.739998,92.227737,91.981789,90.780479,90.79937,89.616989,28116000,31916000,33795000,36585000,41865000,3,5,4,2,4,6,11,6,4,5,2,1,1,0,2,98.190002,96.860001,97.980003
156,97.900002,97.330002,96.150002,96.040001,95.269997,98.190002,97.57,97.239998,96.879997,96.080002,96.860001,96.800003,96.040001,95.610001,94.839996,97.980003,97.5,97.239998,95.970001,95.989998,92.68177,92.227737,91.981789,90.780479,90.79937,48951000,28116000,31916000,33795000,36585000,2,3,5,4,2,18,6,11,6,4,2,2,1,1,0,99.370003,97.980003,99.160004
157,98.489998,97.900002,97.330002,96.150002,96.040001,99.370003,98.190002,97.57,97.239998,96.879997,97.980003,96.860001,96.800003,96.040001,95.610001,99.160004,97.980003,97.5,97.239998,95.970001,93.797981,92.68177,92.227737,91.981789,90.780479,47572000,48951000,28116000,31916000,33795000,4,2,3,5,4,6,18,6,11,6,1,2,2,1,1,100.68,99.32,100.529999
158,99.410004,98.489998,97.900002,97.330002,96.150002,100.68,99.370003,98.190002,97.57,97.239998,99.32,97.980003,96.860001,96.800003,96.040001,100.529999,99.160004,97.980003,97.5,97.239998,95.093887,93.797981,92.68177,92.227737,91.981789,69399000,47572000,48951000,28116000,31916000,15,4,2,3,5,23,6,18,6,11,7,1,2,2,1,101.089996,99.949997,100.57
159,100.440002,99.410004,98.489998,97.900002,97.330002,101.089996,100.68,99.370003,98.190002,97.57,99.949997,99.32,97.980003,96.860001,96.800003,100.57,100.529999,99.160004,97.980003,97.5,95.131729,95.093887,93.797981,92.68177,92.227737,52699000,69399000,47572000,48951000,28116000,2,15,4,2,3,15,23,6,18,6,7,7,1,2,2,100.940002,100.110001,100.580002
160,100.57,100.440002,99.410004,98.489998,97.900002,100.940002,101.089996,100.68,99.370003,98.190002,100.110001,99.949997,99.32,97.980003,96.860001,100.580002,100.57,100.529999,99.160004,97.980003,95.141182,95.131729,95.093887,93.797981,92.68177,33478000,52699000,69399000,47572000,48951000,3,2,15,4,2,7,15,23,6,18,0,7,7,1,2,101.470001,100.190002,101.32
161,100.290001,100.57,100.440002,99.410004,98.489998,101.470001,100.940002,101.089996,100.68,99.370003,100.190002,100.110001,99.949997,99.32,97.980003,101.32,100.580002,100.57,100.529999,99.160004,95.841164,95.141182,95.131729,95.093887,93.797981,44184000,33478000,52699000,69399000,47572000,4,3,2,15,4,5,7,15,23,6,2,0,7,7,1,102.169998,101.279999,101.540001
162,101.790001,100.290001,100.57,100.440002,99.410004,102.169998,101.470001,100.940002,101.089996,100.68,101.279999,100.190002,100.110001,99.949997,99.32,101.540001,101.32,100.580002,100.57,100.529999,96.049286,95.841164,95.141182,95.131729,95.093887,40270000,44184000,33478000,52699000,69399000,4,4,3,2,15,8,5,7,15,23,3,2,0,7,7,101.5,100.860001,100.889999
163,101.419998,101.790001,100.290001,100.57,100.440002,101.5,102.169998,101.470001,100.940002,101.089996,100.860001,101.279999,100.190002,100.110001,99.949997,100.889999,101.540001,101.32,100.580002,100.57,95.434425,96.049286,95.841164,95.141182,95.131729,33152000,40270000,44184000,33478000,52699000,2,4,4,3,2,5,8,5,7,15,3,3,2,0,7,102.57,100.699997,102.129997
164,101.019997,101.419998,101.790001,100.290001,100.57,102.57,101.5,102.169998,101.470001,100.940002,100.699997,100.860001,101.279999,100.190002,100.110001,102.129997,100.889999,101.540001,101.32,100.580002,96.607376,95.434425,96.049286,95.841164,95.141182,52369000,33152000,40270000,44184000,33478000,8,2,4,4,3,10,5,8,5,7,5,3,3,2,0,102.779999,101.559998,102.25
165,101.589996,101.019997,101.419998,101.790001,100.290001,102.779999,102.57,101.5,102.169998,101.470001,101.559998,100.699997,100.860001,101.279999,100.190002,102.25,102.129997,100.889999,101.540001,101.32,96.720871,96.607376,95.434425,96.049286,95.841164,68460000,52369000,33152000,40270000,44184000,10,8,2,4,4,12,10,5,8,5,2,5,3,3,2,102.900002,102.199997,102.5
166,102.860001,101.589996,101.019997,101.419998,101.790001,102.900002,102.779999,102.57,101.5,102.169998,102.199997,101.559998,100.699997,100.860001,101.279999,102.5,102.25,102.129997,100.889999,101.540001,96.957352,96.720871,96.607376,95.434425,96.049286,44595000,68460000,52369000,33152000,40270000,6,10,8,2,4,10,12,10,5,8,5,2,5,3,3,103.739998,102.720001,103.300003
167,103.059998,102.860001,101.589996,101.019997,101.419998,103.739998,102.900002,102.779999,102.57,101.5,102.720001,102.199997,101.559998,100.699997,100.860001,103.300003,102.5,102.25,102.129997,100.889999,97.714119,96.957352,96.720871,96.607376,95.434425,53564000,44595000,68460000,52369000,33152000,6,6,10,8,2,17,10,12,10,5,4,5,2,5,3,103.199997,98.580002,98.940002
168,103.099998,103.059998,102.860001,101.589996,101.019997,103.199997,103.739998,102.900002,102.779999,102.57,98.580002,102.720001,102.199997,101.559998,100.699997,98.940002,103.300003,102.5,102.25,102.129997,93.589867,97.714119,96.957352,96.720871,96.607376,125421000,53564000,44595000,68460000,52369000,9,6,6,10,8,29,17,10,12,10,13,4,5,2,5,100.089996,97.790001,98.120003
169,98.849998,103.099998,103.059998,102.860001,101.589996,100.089996,103.199997,103.739998,102.900002,102.779999,97.790001,98.580002,102.720001,102.199997,101.559998,98.120003,98.940002,103.300003,102.5,102.25,92.814201,93.589867,97.714119,96.957352,96.720871,85718000,125421000,53564000,44595000,68460000,13,9,6,6,10,11,29,17,10,12,9,13,4,5,2,99.389999,98.309998,98.970001
170,98.800003,98.849998,103.099998,103.059998,102.860001,99.389999,100.089996,103.199997,103.739998,102.900002,98.309998,97.790001,98.580002,102.720001,102.199997,98.970001,98.120003,98.940002,103.300003,102.5,93.61824,92.814201,93.589867,97.714119,96.957352,58457000,85718000,125421000,53564000,44595000,7,13,9,6,6,6,11,29,17,10,6,9,13,4,5,99.309998,98.050003,98.360001
171,99.300003,98.800003,98.849998,103.099998,103.059998,99.309998,99.389999,100.089996,103.199997,103.739998,98.050003,98.309998,97.790001,98.580002,102.720001,98.360001,98.970001,98.120003,98.940002,103.300003,93.041229,93.61824,92.814201,93.589867,97.714119,46356700,58457000,85718000,125421000,53564000,3,7,13,9,6,15,6,11,29,17,7,6,9,13,4,103.080002,96.139999,97.989998
172,99.080002,99.300003,98.800003,98.849998,103.099998,103.080002,99.309998,99.389999,100.089996,103.199997,96.139999,98.050003,98.309998,97.790001,98.580002,97.989998,98.360001,98.970001,98.120003,98.940002,92.691246,93.041229,93.61824,92.814201,93.589867,189846300,46356700,58457000,85718000,125421000,56,3,7,13,9,104,15,6,11,29,20,7,6,9,13,101.110001,97.760002,101.0
173,98.010002,99.080002,99.300003,98.800003,98.849998,101.110001,103.080002,99.309998,99.389999,100.089996,97.760002,96.139999,98.050003,98.309998,97.790001,101.0,97.989998,98.360001,98.970001,98.120003,95.538475,92.691246,93.041229,93.61824,92.814201,100869600,189846300,46356700,58457000,85718000,51,56,3,7,13,54,104,15,6,11,16,20,7,6,9,101.440002,99.620003,101.43
174,100.410004,98.010002,99.080002,99.300003,98.800003,101.440002,101.110001,103.080002,99.309998,99.389999,99.620003,97.760002,96.139999,98.050003,98.309998,101.43,101.0,97.989998,98.360001,98.970001,95.945229,95.538475,92.691246,93.041229,93.61824,62353100,100869600,189846300,46356700,58457000,12,51,56,3,7,18,54,104,15,6,7,16,20,7,6,102.190002,101.080002,101.660004
175,101.209999,100.410004,98.010002,99.080002,99.300003,102.190002,101.440002,101.110001,103.080002,99.309998,101.080002,99.620003,97.760002,96.139999,98.050003,101.660004,101.43,101.0,97.989998,98.360001,96.162788,95.945229,95.538475,92.691246,93.041229,62626100,62353100,100869600,189846300,46356700,13,12,51,56,3,22,18,54,104,15,6,7,16,20,7,103.050003,101.440002,101.629997
176,102.809998,101.209999,100.410004,98.010002,99.080002,103.050003,102.190002,101.440002,101.110001,103.080002,101.440002,101.080002,99.620003,97.760002,96.139999,101.629997,101.660004,101.43,101.0,97.989998,96.134392,96.162788,95.945229,95.538475,92.691246,61316500,62626100,62353100,100869600,189846300,5,13,12,51,56,17,22,18,54,104,3,6,7,16,20,101.260002,98.889999,100.860001
177,99.800003,102.809998,101.209999,100.410004,98.010002,101.260002,103.050003,102.190002,101.440002,101.110001,98.889999,101.440002,101.080002,99.620003,97.760002,100.860001,101.629997,101.660004,101.43,101.0,95.406036,96.134392,96.162788,95.945229,95.538475,66908100,61316500,62626100,62353100,100869600,11,5,13,12,51,17,17,22,18,54,3,3,6,7,16,101.800003,100.589996,101.580002
178,101.269997,99.800003,102.809998,101.209999,100.410004,101.800003,101.260002,103.050003,102.190002,101.440002,100.589996,98.889999,101.440002,101.080002,99.620003,101.580002,100.860001,101.629997,101.660004,101.43,96.087105,95.406036,96.134392,96.162788,95.945229,60926500,66908100,61316500,62626100,62353100,21,11,5,13,12,9,17,17,22,18,3,3,3,6,7,102.349998,101.559998,101.790001
179,101.93,101.269997,99.800003,102.809998,101.209999,102.349998,101.800003,101.260002,103.050003,102.190002,101.559998,100.589996,98.889999,101.440002,101.080002,101.790001,101.580002,100.860001,101.629997,101.660004,96.285759,96.087105,95.406036,96.134392,96.162788,37299400,60926500,66908100,61316500,62626100,4,21,11,5,13,14,9,17,17,22,5,3,3,3,6,102.349998,100.5,100.959999
180,102.290001,101.93,101.269997,99.800003,102.809998,102.349998,102.349998,101.800003,101.260002,103.050003,100.5,101.559998,100.589996,98.889999,101.440002,100.959999,101.790001,101.580002,100.860001,101.629997,95.500633,96.285759,96.087105,95.406036,96.134392,70902400,37299400,60926500,66908100,61316500,7,4,21,11,5,10,14,9,17,17,4,5,3,3,3,102.139999,100.580002,101.059998
181,101.800003,102.290001,101.93,101.269997,99.800003,102.139999,102.349998,102.349998,101.800003,101.260002,100.580002,100.5,101.559998,100.589996,98.889999,101.059998,100.959999,101.790001,101.580002,100.860001,95.59523,95.500633,96.285759,96.087105,95.406036,52788400,70902400,37299400,60926500,66908100,9,7,4,21,11,31,10,14,9,17,4,4,5,3,3,102.940002,100.540001,102.639999
182,100.599998,101.800003,102.290001,101.93,101.269997,102.940002,102.139999,102.349998,102.349998,101.800003,100.540001,100.580002,100.5,101.559998,100.589996,102.639999,101.059998,100.959999,101.790001,101.580002,97.089775,95.59523,95.500633,96.285759,96.087105,63402200,52788400,70902400,37299400,60926500,0,9,7,4,21,7,31,10,14,9,1,4,4,5,3,102.849998,101.199997,101.75
183,102.160004,100.599998,101.800003,102.290001,101.93,102.849998,102.940002,102.139999,102.349998,102.349998,101.199997,100.540001,100.580002,100.5,101.559998,101.75,102.639999,101.059998,100.959999,101.790001,96.247917,97.089775,95.59523,95.500633,96.285759,60171800,63402200,52788400,70902400,37299400,0,0,9,7,4,0,7,31,10,14,0,1,4,4,5,100.709999,97.720001,97.870003
184,100.510002,102.160004,100.599998,101.800003,102.290001,100.709999,102.849998,102.940002,102.139999,102.349998,97.720001,101.199997,100.540001,100.580002,100.5,97.870003,101.75,102.639999,101.059998,100.959999,92.577736,96.247917,97.089775,95.59523,95.500633,100092000,60171800,63402200,52788400,70902400,0,0,0,9,7,0,0,7,31,10,0,0,1,4,4,100.75,98.400002,100.75
185,98.529999,100.510002,102.160004,100.599998,101.800003,100.75,100.709999,102.849998,102.940002,102.139999,98.400002,97.720001,101.199997,100.540001,100.580002,100.75,97.870003,101.75,102.639999,101.059998,95.301994,92.577736,96.247917,97.089775,95.59523,62370500,100092000,60171800,63402200,52788400,0,0,0,0,9,0,0,0,7,31,0,0,0,1,4,100.440002,98.629997,100.110001
186,98.650002,98.529999,100.510002,102.160004,100.599998,100.440002,100.75,100.709999,102.849998,102.940002,98.629997,98.400002,97.720001,101.199997,100.540001,100.110001,100.75,97.870003,101.75,102.639999,94.696594,95.301994,92.577736,96.247917,97.089775,49766300,62370500,100092000,60171800,63402200,2,0,0,0,0,9,0,0,0,7,3,0,0,0,1,101.540001,100.529999,100.75
187,100.809998,98.650002,98.529999,100.510002,102.160004,101.540001,100.440002,100.75,100.709999,102.849998,100.529999,98.629997,98.400002,97.720001,101.199997,100.75,100.110001,100.75,97.870003,101.75,95.301994,94.696594,95.301994,92.577736,96.247917,55264100,49766300,62370500,100092000,60171800,4,2,0,0,0,5,9,0,0,0,4,3,0,0,0,100.690002,98.699997,99.18
188,100.589996,100.809998,98.650002,98.529999,100.510002,100.690002,101.540001,100.440002,100.75,100.709999,98.699997,100.529999,98.629997,98.400002,97.720001,99.18,100.75,100.110001,100.75,97.870003,93.816879,95.301994,94.696594,95.301994,92.577736,51491300,55264100,49766300,62370500,100092000,7,4,2,0,0,6,5,9,0,0,3,4,3,0,0,100.220001,98.040001,99.900002
189,99.269997,100.589996,100.809998,98.650002,98.529999,100.220001,100.690002,101.540001,100.440002,100.75,98.040001,98.699997,100.529999,98.629997,98.400002,99.900002,99.18,100.75,100.110001,100.75,94.497955,93.816879,95.301994,94.696594,95.301994,47757800,51491300,55264100,49766300,62370500,5,7,4,2,0,6,6,5,9,0,5,3,4,3,0,100.209999,99.040001,99.620003
190,99.440002,99.269997,100.589996,100.809998,98.650002,100.209999,100.220001,100.690002,101.540001,100.440002,99.040001,98.040001,98.699997,100.529999,98.629997,99.620003,99.900002,99.18,100.75,100.110001,94.233101,94.497955,93.816879,95.301994,94.696594,43469600,47757800,51491300,55264100,49766300,5,5,7,4,2,3,6,6,5,9,4,5,3,4,3,100.650002,99.419998,99.620003
191,99.949997,99.440002,99.269997,100.589996,100.809998,100.650002,100.209999,100.220001,100.690002,101.540001,99.419998,99.040001,98.040001,98.699997,100.529999,99.620003,99.620003,99.900002,99.18,100.75,94.233101,94.233101,94.497955,93.816879,95.301994,37051200,43469600,47757800,51491300,55264100,7,5,5,7,4,6,3,6,6,5,3,4,5,3,4,100.120003,98.730003,98.75
192,99.43,99.949997,99.440002,99.269997,100.589996,100.120003,100.650002,100.209999,100.220001,100.690002,98.730003,99.419998,99.040001,98.040001,98.699997,98.75,99.620003,99.620003,99.900002,99.18,93.410141,94.233101,94.233101,94.497955,93.816879,42094200,37051200,43469600,47757800,51491300,6,7,5,5,7,7,6,3,6,6,2,3,4,5,3,101.110001,98.309998,100.800003
193,98.760002,99.43,99.949997,99.440002,99.269997,101.110001,100.120003,100.650002,100.209999,100.220001,98.309998,98.730003,99.419998,99.040001,98.040001,100.800003,98.75,99.620003,99.620003,99.900002,95.349274,93.410141,94.233101,94.233101,94.497955,57404700,42094200,37051200,43469600,47757800,6,6,7,5,5,16,7,6,3,6,5,2,3,4,5,102.379997,100.610001,101.019997
194,101.540001,98.760002,99.43,99.949997,99.440002,102.379997,101.110001,100.120003,100.650002,100.209999,100.610001,98.309998,98.730003,99.419998,99.040001,101.019997,100.800003,98.75,99.620003,99.620003,95.557373,95.349274,93.410141,94.233101,94.233101,77376500,57404700,42094200,37051200,43469600,1,6,6,7,5,4,16,7,6,3,0,5,2,3,4,102.029999,100.300003,100.730003
195,100.690002,101.540001,98.760002,99.43,99.949997,102.029999,102.379997,101.110001,100.120003,100.650002,100.300003,100.610001,98.309998,98.730003,99.419998,100.730003,101.019997,100.800003,98.75,99.620003,95.283066,95.557373,95.349274,93.410141,94.233101,66331600,77376500,57404700,42094200,37051200,5,1,6,6,7,8,4,16,7,6,2,0,5,2,3,101.779999,99.809998,99.809998
196,101.330002,100.690002,101.540001,98.760002,99.43,101.779999,102.029999,102.379997,101.110001,100.120003,99.809998,100.300003,100.610001,98.309998,98.730003,99.809998,100.730003,101.019997,100.800003,98.75,94.412827,95.283066,95.557373,95.349274,93.410141,53583400,66331600,77376500,57404700,42094200,10,5,1,6,6,9,8,4,16,7,2,2,0,5,2,100.519997,98.57,98.75
197,100.389999,101.330002,100.690002,101.540001,98.760002,100.519997,101.779999,102.029999,102.379997,101.110001,98.57,99.809998,100.300003,100.610001,98.309998,98.75,99.809998,100.730003,101.019997,100.800003,93.410141,94.412827,95.283066,95.557373,95.349274,63688600,53583400,66331600,77376500,57404700,4,10,5,1,6,9,9,8,4,16,3,2,2,0,5,99.150002,95.18,97.540001
198,97.970001,100.389999,101.330002,100.690002,101.540001,99.150002,100.519997,101.779999,102.029999,102.379997,95.18,98.57,99.809998,100.300003,100.610001,97.540001,98.75,99.809998,100.730003,101.019997,92.265572,93.410141,94.412827,95.283066,95.557373,100933600,63688600,53583400,66331600,77376500,2,4,10,5,1,9,9,9,8,4,5,3,2,2,0,97.720001,95.410004,96.260002
199,95.550003,97.970001,100.389999,101.330002,100.690002,97.720001,99.150002,100.519997,101.779999,102.029999,95.410004,95.18,98.57,99.809998,100.300003,96.260002,97.540001,98.75,99.809998,100.730003,91.054794,92.265572,93.410141,94.412827,95.283066,72154500,100933600,63688600,53583400,66331600,7,2,4,10,5,16,9,9,9,8,6,5,3,2,2,99.0,96.809998,97.669998
200,97.5,95.550003,97.970001,100.389999,101.330002,99.0,97.720001,99.150002,100.519997,101.779999,96.809998,95.410004,95.18,98.57,99.809998,97.669998,96.260002,97.540001,98.75,99.809998,92.388535,91.054794,92.265572,93.410141,94.412827,68179700,72154500,100933600,63688600,53583400,8,7,2,4,10,6,16,9,9,9,1,6,5,3,2,99.959999,98.220001,99.760002
201,98.32,97.5,95.550003,97.970001,100.389999,99.959999,99.0,97.720001,99.150002,100.519997,98.220001,96.809998,95.410004,95.18,98.57,99.760002,97.669998,96.260002,97.540001,98.75,94.365532,92.388535,91.054794,92.265572,93.410141,77517300,68179700,72154500,100933600,63688600,22,8,7,2,4,50,6,16,9,9,15,1,6,5,3,103.019997,101.269997,102.470001
202,103.019997,98.32,97.5,95.550003,97.970001,103.019997,99.959999,99.0,97.720001,99.150002,101.269997,98.220001,96.809998,95.410004,95.18,102.470001,99.760002,97.669998,96.260002,97.540001,96.92897,94.365532,92.388535,91.054794,92.265572,94623900,77517300,68179700,72154500,100933600,17,22,8,7,2,59,50,6,16,9,13,15,1,6,5,104.110001,102.599998,102.989998
